uid,user,lan,lon,type,amenity,name,street,housenumber
3450290,ff5722,29.9765833,122.3747635,node,ferry_terminal,null,null,null
5715,Hoylen Sue,30.2639211,120.0867611,node,taxi,null,null,null
5715,Hoylen Sue,30.2535028,120.1392603,node,toilets,null,null,null
131670,Ana Luisa,29.875183,121.5426089,node,bank,Bank of Ningbo,null,null
207745,NE2,29.8693838,121.5461837,node,fast_food,McDonald's,null,null
2271971,siyuwj,29.8637402,121.5303615,node,bus_station,South Bus Station,null,null
131670,Ana Luisa,29.8771694,121.5508103,node,biergarten,Paulaner Münchner Biergarten,null,null
302409,曹玉清,30.3074597,120.3444592,node,parking,下沙,null,null
302409,曹玉清,30.3102903,120.3419272,node,police,月雅河派出所,null,null
304705,yangfl,31.2327489,121.4802138,node,bank,null,null,null
2719768,j_c_schwartz,31.2372614,121.485016,node,bar,Captain Hostel ,null,null
304705,yangfl,31.2361629,121.4941344,node,pub,null,null,null
304705,yangfl,31.5209664,120.6297952,node,fuel,中石化,null,null
304705,yangfl,31.8470075,120.5705853,node,parking,欧尚,null,null
304705,yangfl,31.7953535,120.4480625,node,parking,null,null,null
304705,yangfl,31.871606,120.51414,node,parking,张家港购物公园地下停车场 (东出入口),null,null
5611,alexrudd,29.8726942,121.5548623,node,post_office,Post Office,null,null
136645,Fox,29.888254,121.585556,node,police,Ningbo Traffic Police,null,null
136645,Fox,29.887257,121.634074,node,post_office,Post Office,null,null
136645,Fox,29.88743,121.634091,node,atm,ATM,null,null
136645,Fox,29.869638,121.530439,node,hospital,Ningbo Women & Children Hospital,null,null
136645,Fox,29.869683,121.5336,node,restaurant,Kyoto Japanese Restaurant,null,null
5611,alexrudd,29.8784847,121.5558086,node,pub,Lao Wai Tan,null,null
2251986,Azca_,31.2314265,121.4649296,node,Bar,null,null,null
136645,Fox,29.886273,121.586164,node,bank,Yinzhou Bank,null,null
136645,Fox,29.884491,121.54914,node,restaurant,Feast Modern Restaurant,null,null
584612,WuG,29.8703668,121.5453739,node,cafe,E Cafe,null,null
1825040,schulf,29.8284641,121.5428121,node,cinema,IMAX,null,null
131670,Ana Luisa,29.8615786,121.5488513,node,ferry_terminal,Riverboat Trips,null,null
136645,Fox,29.86086,121.55366,node,car_wash,Car Wash,null,null
320455,kgbkgbkgb,31.2405847,121.540806,node,进才中学北校,null,null,null
304705,yangfl,31.2405009,121.4015827,node,cinema,曹杨影城,null,null
66160,Xylem,31.3070092,121.5993775,node,fuel,null,null,null
320455,kgbkgbkgb,31.2396739,121.5434608,node,post_office,张扬路邮政局,null,null
304705,yangfl,31.2540792,121.3565279,node,parking,null,null,null
66160,Xylem,31.3031884,121.5272984,node,fuel,null,null,null
360397,DAJIBA,31.2215194,121.469956,node,parking,null,null,null
304705,yangfl,31.2226479,121.4699828,node,restaurant,null,null,null
50253,Stefan-China,31.2082835,121.350188,node,fuel,null,null,null
83557,Esperanza36,31.1666243,121.290787,node,restaurant,Lamesa,null,null
342402,FDF,31.1741221,121.3921506,node,fuel,null,null,null
374193,bal_agates,31.1932586,121.3841545,node,parking,null,null,null
374193,bal_agates,31.1931435,121.3841325,node,pub,null,null,null
50253,Stefan-China,31.1738542,121.3057048,node,fuel,Sinopec,null,null
429332,keydream,31.1680465,121.3965536,node,fuel,中石油加油站,null,null
110639,aighes,31.1716334,121.3215403,node,fuel,null,null,null
50253,Stefan-China,31.1965939,121.3831099,node,restaurant,大鱼,null,null
24440,jaakkoh,31.1703124,121.2795521,node,atm,null,null,null
374193,bal_agates,31.1932418,121.3839984,node,toilets,null,null,null
50253,Stefan-China,31.182582,121.389486,node,bank,null,null,null
304705,yangfl,31.2181991,121.537824,node,restaurant,慕尼黑啤酒屋,null,null
131968,changchun_1,31.1724481,121.4123686,node,fast_food,麦当劳,null,null
304705,yangfl,31.1736827,121.4121969,node,fast_food,null,null,null
304705,yangfl,31.236701,121.4932037,node,restaurant,null,null,null
50253,Stefan-China,31.16837,121.3931,node,bank,null,null,null
304705,yangfl,31.1982881,121.4375383,node,parking,徐家汇公园,null,null
342402,FDF,31.1833275,121.3875179,node,post_office,null,null,null
5211,emvee,31.180838,121.389617,node,toilets,null,null,null
1917502,zhifeng,31.191238,121.3809476,node,bank,中国银行,null,null
66160,Xylem,31.3119833,121.5260951,node,hospital,东方肝胆医院,null,null
66160,Xylem,31.3098751,121.5131025,node,bus_station,null,null,null
50253,Stefan-China,31.208552,121.726826,node,fuel,Sinopec,null,null
66160,Xylem,31.2623428,121.5387981,node,fuel,null,null,null
2214753,toyac,31.1744688,121.2689683,node,bank,中国农业银行,null,null
2214753,toyac,31.1725209,121.2701585,node,bank,BOC - 中国银行,null,null
50253,Stefan-China,31.171891,121.2701982,node,parking,null,null,null
2214753,toyac,31.1716092,121.2666425,node,marketplace,徐经菜市场,null,null
2214753,toyac,31.1714239,121.2660794,node,parking,null,null,null
2214753,toyac,31.1587311,121.3415079,node,parking,null,null,null
304705,yangfl,31.1632922,121.3975018,node,fuel,null,null,null
66160,Xylem,31.3008888,121.4671138,node,hospital,凉城,null,null
977652,darkofday,31.2236121,121.3641677,node,police,警察局,null,null
42537,XBear,32.0181169,120.8043131,node,ferry_terminal,null,null,null
333194,happyOOO,31.1185846,121.3785565,node,school,null,null,null
333194,happyOOO,31.1233047,121.3715468,node,school,null,null,null
4355902,sghiei,31.1128266,121.3801371,node,taxi,TAXI,null,null
333194,happyOOO,31.1124769,121.3829524,node,taxi,null,null,null
333194,happyOOO,31.1103661,121.371108,node,hospital,闵行区中心医院,null,null
304705,yangfl,31.2632423,121.3332405,node,fuel,null,null,null
386131,zhongguo,31.1410133,121.3660523,node,parking,null,null,null
66160,Xylem,31.2533316,121.4838337,node,bank,null,null,null
66160,Xylem,31.2295609,121.4689318,node,toilets,null,null,null
50253,Stefan-China,31.235177,121.467439,node,toilets,null,null,null
50253,Stefan-China,31.1707755,121.2867025,node,restaurant,Pinnochio,null,null
304705,yangfl,31.219322,121.533633,node,restaurant,null,null,null
50253,Stefan-China,31.354778,121.236963,node,fuel,Sinopec,null,null
36821,Frankenwaldläufer,31.2491318,121.4827921,node,pub,Fang Cao Bar,null,null
50253,Stefan-China,31.2923473,121.5462605,node,toilets,null,null,null
96595,seremiru,31.6353276,121.612814,node,school,小学,null,null
70696,xybot,31.225477,121.422696,node,fast_food,老盛兴苏州汤包馆,null,null
17497,katpatuka,30.2175627,120.2643902,node,fuel,null,null,null
17497,katpatuka,29.998738,120.5892483,node,parking,null,null,null
17497,katpatuka,29.9889451,120.5919454,node,parking,null,null,null
40857,IOOI,30.3209389,122.2157677,node,parking,null,null,null
1122708,zaizone,30.6384417,122.0436361,node,ferry_terminal,洋山深水港区客运站,null,null
303079,Sunng,31.2046271,121.6211055,node,bus_station,申江路益江路,null,null
303079,Sunng,31.2012429,121.6269743,node,bus_station,益江小区,null,null
31075,wieland,29.8570245,121.5524866,node,bank,ICBC,null,null
303079,Sunng,31.2062682,121.5991283,node,fire_station,张江消防中队,null,null
527986,zzcolin,31.1995499,121.622347,node,hospital,张江社区卫生服务中心,null,null
1292441,lynn zhang,31.1901076,121.5874518,node,bus_station,大桥五线大桥六线终点站,null,null
360397,DAJIBA,31.244977,121.5947712,node,fire_station,金桥消防中队 Jīnqiáo xiāofáng zhōngduì,null,null
66160,Xylem,31.32327,121.5219188,node,fire_station,国和消防中队,null,null
40857,IOOI,30.0193701,122.1099067,node,bus_station,null,null,null
40857,IOOI,30.0136281,122.0869662,node,bus_station,null,null,null
40857,IOOI,29.9195473,122.3832873,node,bus_station,null,null,null
40857,IOOI,29.8856672,122.4012924,node,parking,null,null,null
66160,Xylem,31.2385203,121.7159165,node,post_office,合庆镇,null,null
303079,Sunng,32.1542483,118.9541433,node,place_of_worship,栖霞寺,null,null
4687693,邬浩翔,31.1174425,121.3838266,node,bus_station,莘建东路宝城路,null,null
2019423,cutemaps,32.2173633,119.4099912,node,place_of_worship,金山寺,null,null
527986,zzcolin,31.1524877,121.3629516,node,school,七宝中学,null,null
527986,zzcolin,31.1514933,121.3605784,node,school,文来中学,null,null
374193,bal_agates,31.0406846,121.2548781,node,restaurant,null,null,null
374193,bal_agates,31.1943466,121.3727031,node,restaurant,Bubba's Texas Bar-B-Q,null,null
304705,yangfl,31.1431383,121.4082196,node,bus_station,上海西南汽车站,null,null
333194,happyOOO,31.1452371,121.4104064,node,parking,虹梅路停车场,null,null
386131,zhongguo,29.9771246,120.241004,node,parking,null,null,null
386131,zhongguo,29.976703,120.2427044,node,parking,null,null,null
303079,Sunng,31.9308576,118.888505,node,college,南京旅游职业技术学院,null,null
303079,Sunng,31.8922434,118.8897936,node,bus_station,南广学院,null,null
304705,yangfl,31.2527434,121.3901648,node,bus_station,null,null,null
386131,zhongguo,32.4123404,119.6653414,node,parking,null,null,null
386131,zhongguo,32.4107575,119.6651735,node,parking,null,null,null
304705,yangfl,31.5610419,121.0631805,node,bus_station,沙溪汽车站,null,null
110639,aighes,31.4665403,121.0982061,node,fuel,null,null,null
50253,Stefan-China,31.174381,121.3971875,node,parking,null,null,null
50253,Stefan-China,30.9332408,121.477055,node,fuel,Sinopec,null,null
386131,zhongguo,31.4667878,120.3637152,node,parking,null,null,null
386131,zhongguo,31.222943,120.4776844,node,parking,null,null,null
50253,Stefan-China,30.9415521,120.8841286,node,parking,null,null,null
386131,zhongguo,31.5111684,120.893347,node,parking,null,null,null
386131,zhongguo,31.5112726,120.8915991,node,parking,null,null,null
50253,Stefan-China,31.1658647,121.404312,node,post_office,null,null,null
50253,Stefan-China,31.1739238,121.3968131,node,bank,ICBC,null,null
304705,yangfl,31.23535,121.4041864,node,toilets,null,null,null
253683,sinopitt,32.0729361,120.9754645,node,parking,null,null,null
977652,darkofday,31.2111891,121.4101917,node,parking,null,null,null
50253,Stefan-China,31.2156139,121.4096011,node,parking,null,null,null
386131,zhongguo,30.3270294,121.1815152,node,parking,null,null,null
386131,zhongguo,30.3272475,121.1798732,node,parking,null,null,null
304705,yangfl,31.2571952,121.3351435,node,bus_station,江桥三村,null,null
527986,zzcolin,31.0477615,121.7761239,node,college,null,null,null
304705,yangfl,31.3074554,121.5094864,node,cafe,null,null,null
303079,Sunng,31.307201,121.5093818,node,fast_food,null,null,null
304705,yangfl,31.2125091,121.4403048,node,nightclub,null,null,null
304705,yangfl,31.2124046,121.4404375,node,bar,null,null,null
304705,yangfl,31.2149274,121.4451295,node,bank,null,null,null
304705,yangfl,31.2123231,121.4430995,node,bar,null,null,null
6995990,Nakakoue,31.2125778,121.4389219,node,pub,null,null,null
70170,Berobispo,31.21523,121.4449484,node,atm,null,null,null
5768895,Roland Born,31.2124046,121.4403607,node,bar,Arcade,null,null
70170,Berobispo,31.2129285,121.4439247,node,atm,null,null,null
304705,yangfl,31.2123506,121.4432497,node,restaurant,火锅餐厅,null,null
83557,Esperanza36,31.2248827,121.4996164,node,ferry_terminal,复兴东路,null,null
641843,bladouze_osm,31.2508509,121.4285321,node,fuel,中国石化,null,null
304705,yangfl,31.2347009,121.4666728,node,atm,null,null,null
70170,Berobispo,31.2348093,121.4667325,node,cafe,85°度,null,null
304705,yangfl,31.2410175,121.5087659,node,cafe,null,null,null
304705,yangfl,31.212234,121.468315,node,fuel,null,null,null
304705,yangfl,31.2135451,121.4394114,node,nightclub,null,null,null
421791,软件钳工,31.739992,120.47097,node,school,长泾幼儿园,null,null
136645,Fox,29.872496,121.550931,node,fountain,null,null,null
339581,nyuriks,30.2430432,120.0966592,node,place_of_worship,灵隐寺,null,null
58408,Hans-Peter Bock,30.3934564,119.971383,node,restaurant,null,null,null
16619,Thomas1972,32.4473836,119.9062493,node,bus_station,Taizhou Nan,null,null
304705,yangfl,31.2131039,121.5484331,node,fast_food,null,null,null
49873,TooM,30.4723955,120.4356468,node,parking,null,null,null
49873,TooM,30.2415993,120.1641489,node,toilets,null,null,null
49873,TooM,30.2368567,120.1580386,node,toilets,null,null,null
395186,LIN Xiongbin,29.9044465,121.5875713,node,hospital,孔浦医院,null,null
49873,TooM,30.1900412,120.1513989,node,bank,null,null,null
360397,DAJIBA,30.2081607,120.1386404,node,parking,null,null,null
49873,TooM,30.2082738,120.1361468,node,toilets,null,null,null
49873,TooM,30.2082562,120.136508,node,bicycle_parking,null,null,null
49873,TooM,30.2108418,120.1465055,node,toilets,null,null,null
49873,TooM,30.261368,120.1529634,node,toilets,null,null,null
49873,TooM,30.2483502,120.1554643,node,fountain,null,null,null
49873,TooM,30.261054,120.1530745,node,toilets,null,null,null
49873,TooM,30.2576657,120.1556005,node,drinking_water,null,null,null
49873,TooM,30.1813558,120.0903901,node,toilets,null,null,null
450333,Chinajoerg,31.3150199,120.7356829,node,restaurant,null,null,null
450333,Chinajoerg,31.3146716,120.7301468,node,restaurant,null,null,null
450333,Chinajoerg,31.3149649,120.733859,node,restaurant,null,null,null
450333,Chinajoerg,31.3148182,120.7315201,node,fast_food,null,null,null
3450290,ff5722,31.3160464,120.7369275,node,fast_food,KFC,null,null
450333,Chinajoerg,31.3149984,120.6677797,node,restaurant,Blue Marlin Restaurant,null,null
450333,Chinajoerg,31.315058,120.6679353,node,bar,Blue Marlin Bar,null,null
4816761,Austin Zhu,31.3133336,120.6661623,node,restaurant,null,null,null
450333,Chinajoerg,31.3134494,120.6671574,node,bank,Pudong Development Bank,null,null
450333,Chinajoerg,31.3135777,120.6663957,node,restaurant,null,null,null
450333,Chinajoerg,31.3135823,120.6652531,node,restaurant,null,null,null
450333,Chinajoerg,31.3136556,120.6658914,node,restaurant,null,null,null
450333,Chinajoerg,31.3136877,120.6664386,node,pharmacy,null,null,null
450333,Chinajoerg,31.3138069,120.6669429,node,bicycle_parking,null,null,null
450333,Chinajoerg,31.3138848,120.6671145,node,parking,null,null,null
450333,Chinajoerg,31.3146501,120.6678548,node,restaurant,Japanese,null,null
450333,Chinajoerg,31.3109909,120.6685166,node,bar,Nana's easy spoken bar,null,null
450333,Chinajoerg,31.3107159,120.6684093,node,restaurant,Hot Pot Restaurant,null,null
450333,Chinajoerg,31.3104546,120.6682538,node,bank,China Construction Bank,null,null
450333,Chinajoerg,31.3068889,120.6551807,node,atm,null,null,null
450333,Chinajoerg,31.3112659,120.6683879,node,restaurant,null,null,null
450333,Chinajoerg,31.3110367,120.6683181,node,restaurant,null,null,null
450333,Chinajoerg,31.3054405,120.6544297,node,parking,null,null,null
304705,yangfl,31.3064855,120.6546228,node,restaurant,null,null,null
450333,Chinajoerg,31.3104638,120.6684093,node,atm,null,null,null
450333,Chinajoerg,31.3054405,120.6550519,node,bicycle_parking,null,null,null
450333,Chinajoerg,31.3084655,120.6540649,node,parking,null,null,null
450333,Chinajoerg,31.3086305,120.6693427,node,hospital,null,null,null
450333,Chinajoerg,31.3085939,120.6728189,node,restaurant,many,null,null
450333,Chinajoerg,31.3086305,120.6682269,node,bank,null,null,null
450333,Chinajoerg,31.3086122,120.6707375,node,cafe,Starbucks,null,null
450333,Chinajoerg,31.3085572,120.673291,node,pharmacy,null,null,null
450333,Chinajoerg,31.3086489,120.6686561,node,atm,null,null,null
450333,Chinajoerg,31.3026171,120.6807689,node,restaurant,Mario's Pizza,null,null
374193,bal_agates,31.303802,120.6788588,node,restaurant,Olli's Bar,null,null
374193,bal_agates,31.303637,120.6788588,node,restaurant,Indian at the cross,null,null
374193,bal_agates,31.3039579,120.6786442,node,bar,Tunnel Bar,null,null
374193,bal_agates,31.3036874,120.6800819,node,restaurant,null,null,null
374193,bal_agates,31.3036828,120.6797922,node,restaurant,null,null,null
6508127,lonaliisa,31.3041999,120.6843576,node,restaurant,Fragrant Camphor Garden Teppanyak Cuisine,null,null
450333,Chinajoerg,31.3045147,120.684524,node,restaurant,Hofbraeuhaus,null,null
374193,bal_agates,31.3046159,120.6852695,node,restaurant,null,null,null
374193,bal_agates,31.3042541,120.6852697,node,restaurant,null,null,null
374193,bal_agates,31.3042679,120.6867556,node,restaurant,null,null,null
374193,bal_agates,31.304685,120.6866859,node,restaurant,null,null,null
450333,Chinajoerg,31.304222,120.6892074,node,restaurant,null,null,null
450333,Chinajoerg,31.3045153,120.6901086,node,restaurant,null,null,null
450333,Chinajoerg,31.3045245,120.6888695,node,restaurant,null,null,null
450333,Chinajoerg,31.3045016,120.6895937,node,restaurant,null,null,null
450333,Chinajoerg,31.3042724,120.6898565,node,restaurant,null,null,null
450333,Chinajoerg,31.302871,120.6780795,node,restaurant,Papa John's,null,null
450333,Chinajoerg,31.2946203,120.6780258,node,kindergarten,null,null,null
1740054,tomking,31.2851048,120.6687748,node,restaurant,null,null,null
